datetime,date,hour,type,airline,delay,datetime_hour,temp_avg,precip_total,wind_avg,wind_dir_avg,visibility,cloud_height,season
2025-10-27 00:05:00,2025-10-27,0,arrival,ryanair,6.0,2025-10-27 00:00:00,9.4,0.0,17,260,20000.0,27,Autumn
2025-10-27 00:10:00,2025-10-27,0,arrival,ryanair,16.0,2025-10-27 00:00:00,9.4,0.0,17,260,20000.0,27,Autumn
2025-10-27 00:15:00,2025-10-27,0,arrival,ryanair,30.0,2025-10-27 00:00:00,9.4,0.0,17,260,20000.0,27,Autumn
2025-10-27 00:20:00,2025-10-27,0,arrival,ryanair,,2025-10-27 00:00:00,9.4,0.0,17,260,20000.0,27,Autumn
2025-10-27 04:15:00,2025-10-27,4,arrival,american airlines,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:15:00,2025-10-27,4,arrival,british airways,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:15:00,2025-10-27,4,arrival,jetblue airways,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:15:00,2025-10-27,4,arrival,iberia,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:15:00,2025-10-27,4,arrival,qatar airways,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:15:00,2025-10-27,4,arrival,aer lingus,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:20:00,2025-10-27,4,arrival,american airlines,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:20:00,2025-10-27,4,arrival,british airways,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:20:00,2025-10-27,4,arrival,jetblue airways,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:20:00,2025-10-27,4,arrival,iberia,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:20:00,2025-10-27,4,arrival,aer lingus,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:55:00,2025-10-27,4,arrival,american airlines,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:55:00,2025-10-27,4,arrival,british airways,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:55:00,2025-10-27,4,arrival,iberia,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:55:00,2025-10-27,4,arrival,qatar airways,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 04:55:00,2025-10-27,4,arrival,aer lingus,,2025-10-27 04:00:00,8.9,0.0,18,270,20000.0,999,Autumn
2025-10-27 05:05:00,2025-10-27,5,arrival,american airlines,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:05:00,2025-10-27,5,arrival,british airways,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:05:00,2025-10-27,5,arrival,qatar airways,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:05:00,2025-10-27,5,arrival,aer lingus,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:10:00,2025-10-27,5,arrival,american airlines,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:10:00,2025-10-27,5,arrival,british airways,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:10:00,2025-10-27,5,arrival,iberia,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:10:00,2025-10-27,5,arrival,aer lingus,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:15:00,2025-10-27,5,arrival,american airlines,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:15:00,2025-10-27,5,arrival,british airways,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:15:00,2025-10-27,5,arrival,iberia,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:15:00,2025-10-27,5,arrival,qatar airways,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:15:00,2025-10-27,5,arrival,aer lingus,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:15:00,2025-10-27,5,arrival,american airlines,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:15:00,2025-10-27,5,arrival,british airways,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 05:15:00,2025-10-27,5,arrival,aer lingus,,2025-10-27 05:00:00,8.4,0.0,17,270,20000.0,999,Autumn
2025-10-27 06:00:00,2025-10-27,6,arrival,srilankan airlines,1.0,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 06:00:00,2025-10-27,6,arrival,virgin australia,1.0,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 06:00:00,2025-10-27,6,arrival,rwandair,1.0,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 06:00:00,2025-10-27,6,arrival,oman air,1.0,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 06:00:00,2025-10-27,6,arrival,qatar airways,1.0,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 06:10:00,2025-10-27,6,arrival,lufthansa,,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 06:10:00,2025-10-27,6,arrival,united airlines,,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 06:10:00,2025-10-27,6,arrival,air canada,,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 06:25:00,2025-10-27,6,arrival,emirates,,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 06:25:00,2025-10-27,6,arrival,garuda indonesia,,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 06:25:00,2025-10-27,6,arrival,gulf air,,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 06:25:00,2025-10-27,6,arrival,air new zealand,,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 06:25:00,2025-10-27,6,arrival,srilankan airlines,,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 06:25:00,2025-10-27,6,arrival,etihad airways,,2025-10-27 06:00:00,8.3,0.0,16,270,20000.0,999,Autumn
2025-10-27 07:00:00,2025-10-27,7,arrival,ryanair,9.0,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:10:00,2025-10-27,7,arrival,finnair,2.0,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:10:00,2025-10-27,7,arrival,british airways,2.0,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:10:00,2025-10-27,7,arrival,aer lingus,2.0,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:10:00,2025-10-27,7,arrival,iberia,2.0,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:10:00,2025-10-27,7,arrival,american airlines,2.0,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:15:00,2025-10-27,7,arrival,ryanair,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:20:00,2025-10-27,7,arrival,ryanair,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:20:00,2025-10-27,7,arrival,ryanair,166.0,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:30:00,2025-10-27,7,arrival,air canada,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:30:00,2025-10-27,7,arrival,lufthansa,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:30:00,2025-10-27,7,arrival,austrian,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:30:00,2025-10-27,7,arrival,brussels airlines,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:30:00,2025-10-27,7,arrival,united airlines,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:35:00,2025-10-27,7,arrival,ryanair,14.0,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:45:00,2025-10-27,7,arrival,klm,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:45:00,2025-10-27,7,arrival,air france,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:45:00,2025-10-27,7,arrival,delta air lines,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:50:00,2025-10-27,7,arrival,ryanair,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:55:00,2025-10-27,7,arrival,jet linx aviation,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:55:00,2025-10-27,7,arrival,aer lingus,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:55:00,2025-10-27,7,arrival,qatar airways,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:55:00,2025-10-27,7,arrival,kenya airways,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:55:00,2025-10-27,7,arrival,british airways,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 07:55:00,2025-10-27,7,arrival,ryanair,,2025-10-27 07:00:00,8.4,0.0,13,270,20000.0,180,Autumn
2025-10-27 08:00:00,2025-10-27,8,arrival,air france,19.0,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:05:00,2025-10-27,8,arrival,delta air lines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:05:00,2025-10-27,8,arrival,xiamen airlines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:05:00,2025-10-27,8,arrival,china eastern airlines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:05:00,2025-10-27,8,arrival,klm,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:10:00,2025-10-27,8,arrival,american airlines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:10:00,2025-10-27,8,arrival,british airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:10:00,2025-10-27,8,arrival,qatar airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:10:00,2025-10-27,8,arrival,aer lingus,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:10:00,2025-10-27,8,arrival,air canada,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:10:00,2025-10-27,8,arrival,lufthansa,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:10:00,2025-10-27,8,arrival,austrian,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:10:00,2025-10-27,8,arrival,brussels airlines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:10:00,2025-10-27,8,arrival,united airlines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:15:00,2025-10-27,8,arrival,aer lingus,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:15:00,2025-10-27,8,arrival,british airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:20:00,2025-10-27,8,arrival,american airlines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:20:00,2025-10-27,8,arrival,british airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:20:00,2025-10-27,8,arrival,jetblue airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:20:00,2025-10-27,8,arrival,iberia,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:20:00,2025-10-27,8,arrival,aer lingus,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:20:00,2025-10-27,8,arrival,ryanair,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:25:00,2025-10-27,8,arrival,american airlines,9.0,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:25:00,2025-10-27,8,arrival,british airways,9.0,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:25:00,2025-10-27,8,arrival,aer lingus,9.0,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:25:00,2025-10-27,8,arrival,ryanair,7.0,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:25:00,2025-10-27,8,arrival,ryanair,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:25:00,2025-10-27,8,arrival,ryanair,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:25:00,2025-10-27,8,arrival,ana,1.0,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:25:00,2025-10-27,8,arrival,lufthansa,1.0,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:30:00,2025-10-27,8,arrival,ryanair,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:35:00,2025-10-27,8,arrival,ryanair,14.0,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:40:00,2025-10-27,8,arrival,finnair,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:40:00,2025-10-27,8,arrival,british airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:40:00,2025-10-27,8,arrival,aer lingus,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:40:00,2025-10-27,8,arrival,iberia,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:40:00,2025-10-27,8,arrival,american airlines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:40:00,2025-10-27,8,arrival,american airlines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:40:00,2025-10-27,8,arrival,british airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:40:00,2025-10-27,8,arrival,jetblue airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:40:00,2025-10-27,8,arrival,iberia,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:40:00,2025-10-27,8,arrival,aer lingus,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:45:00,2025-10-27,8,arrival,klm,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:45:00,2025-10-27,8,arrival,air france,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:45:00,2025-10-27,8,arrival,delta air lines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:45:00,2025-10-27,8,arrival,american airlines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:45:00,2025-10-27,8,arrival,qatar airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:45:00,2025-10-27,8,arrival,aer lingus,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:45:00,2025-10-27,8,arrival,american airlines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:45:00,2025-10-27,8,arrival,british airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:45:00,2025-10-27,8,arrival,qatar airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:45:00,2025-10-27,8,arrival,aer lingus,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:50:00,2025-10-27,8,arrival,american airlines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:50:00,2025-10-27,8,arrival,british airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:50:00,2025-10-27,8,arrival,iberia,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:50:00,2025-10-27,8,arrival,aer lingus,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:50:00,2025-10-27,8,arrival,british airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:50:00,2025-10-27,8,arrival,qatar airways,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:50:00,2025-10-27,8,arrival,aer lingus,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:50:00,2025-10-27,8,arrival,ryanair,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:50:00,2025-10-27,8,arrival,ryanair,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:55:00,2025-10-27,8,arrival,ryanair,52.0,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:55:00,2025-10-27,8,arrival,ryanair,31.0,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:55:00,2025-10-27,8,arrival,aer lingus,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:55:00,2025-10-27,8,arrival,american airlines,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:55:00,2025-10-27,8,arrival,vueling,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 08:55:00,2025-10-27,8,arrival,iberia express,,2025-10-27 08:00:00,8.4,0.0,11,260,25000.0,160,Autumn
2025-10-27 09:00:00,2025-10-27,9,arrival,american airlines,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:00:00,2025-10-27,9,arrival,british airways,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:00:00,2025-10-27,9,arrival,iberia,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:00:00,2025-10-27,9,arrival,aer lingus,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:00:00,2025-10-27,9,arrival,jet linx aviation,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:00:00,2025-10-27,9,arrival,finnair,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:00:00,2025-10-27,9,arrival,ryanair,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:05:00,2025-10-27,9,arrival,american airlines,23.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:05:00,2025-10-27,9,arrival,british airways,23.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:05:00,2025-10-27,9,arrival,qatar airways,23.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:05:00,2025-10-27,9,arrival,aer lingus,23.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:05:00,2025-10-27,9,arrival,ryanair,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:10:00,2025-10-27,9,arrival,american airlines,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:10:00,2025-10-27,9,arrival,air canada,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:10:00,2025-10-27,9,arrival,british airways,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:10:00,2025-10-27,9,arrival,qatar airways,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:10:00,2025-10-27,9,arrival,aer lingus,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:20:00,2025-10-27,9,arrival,klm,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:20:00,2025-10-27,9,arrival,air france,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:20:00,2025-10-27,9,arrival,delta air lines,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:20:00,2025-10-27,9,arrival,american airlines,3.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:20:00,2025-10-27,9,arrival,british airways,3.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:20:00,2025-10-27,9,arrival,qatar airways,3.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:20:00,2025-10-27,9,arrival,aer lingus,3.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:20:00,2025-10-27,9,arrival,ryanair,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:25:00,2025-10-27,9,arrival,ryanair,18.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:30:00,2025-10-27,9,arrival,ryanair,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:35:00,2025-10-27,9,arrival,british airways,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:35:00,2025-10-27,9,arrival,qatar airways,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:35:00,2025-10-27,9,arrival,aer lingus,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:40:00,2025-10-27,9,arrival,british airways,74.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:40:00,2025-10-27,9,arrival,aer lingus,74.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:40:00,2025-10-27,9,arrival,british airways,36.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:40:00,2025-10-27,9,arrival,qatar airways,36.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:40:00,2025-10-27,9,arrival,aer lingus,36.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:40:00,2025-10-27,9,arrival,indigo,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:40:00,2025-10-27,9,arrival,turkish airlines,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:45:00,2025-10-27,9,arrival,ryanair,7.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:50:00,2025-10-27,9,arrival,aer lingus,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:50:00,2025-10-27,9,arrival,qatar airways,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:50:00,2025-10-27,9,arrival,jet linx aviation,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:50:00,2025-10-27,9,arrival,kenya airways,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:50:00,2025-10-27,9,arrival,american airlines,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:50:00,2025-10-27,9,arrival,latam airlines,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:50:00,2025-10-27,9,arrival,british airways,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:50:00,2025-10-27,9,arrival,ryanair,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:55:00,2025-10-27,9,arrival,lufthansa,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:55:00,2025-10-27,9,arrival,swiss,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:55:00,2025-10-27,9,arrival,united airlines,,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:55:00,2025-10-27,9,arrival,british airways,4.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:55:00,2025-10-27,9,arrival,qatar airways,4.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 09:55:00,2025-10-27,9,arrival,aer lingus,4.0,2025-10-27 09:00:00,9.1,0.0,11,270,25000.0,140,Autumn
2025-10-27 10:05:00,2025-10-27,10,arrival,ryanair,3.0,2025-10-27 10:00:00,9.8,0.0,13,270,25000.0,120,Autumn
2025-10-27 10:05:00,2025-10-27,10,arrival,ana,,2025-10-27 10:00:00,9.8,0.0,13,270,25000.0,120,Autumn
2025-10-27 10:05:00,2025-10-27,10,arrival,lufthansa,,2025-10-27 10:00:00,9.8,0.0,13,270,25000.0,120,Autumn
2025-10-27 10:15:00,2025-10-27,10,arrival,american airlines,,2025-10-27 10:00:00,9.8,0.0,13,270,25000.0,120,Autumn
2025-10-27 10:15:00,2025-10-27,10,arrival,air canada,,2025-10-27 10:00:00,9.8,0.0,13,270,25000.0,120,Autumn
