date,ind,rain,ind.1,temp,ind.2,wetb,dewpt,vappr,rhum,msl,ind.3,wdsp,ind.4,wddir,ww,w,sun,vis,clht,clamt,datetime,windspeed
01-jun-2025 00:00,0,0.2,0,9.5,0,9.2,8.9,11.4,96,1007.3,2,10,2,200, , ,0.0,18000,34,5,2025-06-01 00:00:00,10.0
01-jun-2025 01:00,0,0.2,0,9.9,0,9.7,9.4,11.9,97,1006.7,2,12,2,210, , ,0.0,6000,7,7,2025-06-01 01:00:00,12.0
01-jun-2025 02:00,2,0.0,0,9.6,0,9.2,8.8,11.3,95,1006.4,2,11,2,210, , ,0.0,23000,30,8,2025-06-01 02:00:00,11.0
01-jun-2025 03:00,0,0.0,0,9.6,0,9.4,9.1,11.6,97,1005.9,2,9,2,200, , ,0.0,19000,90,8,2025-06-01 03:00:00,9.0
01-jun-2025 04:00,0,0.0,0,9.6,0,9.3,9.0,11.5,96,1005.7,2,7,2,200, , ,0.0,22000,30,8,2025-06-01 04:00:00,7.0
01-jun-2025 05:00,0,0.0,0,9.7,0,9.6,9.4,11.9,99,1005.8,2,5,2,200, , ,0.0,9000,4,8,2025-06-01 05:00:00,5.0
01-jun-2025 06:00,0,0.0,0,10.4,0,10.4,10.3,12.6,100,1006.5,2,4,2,200, , ,0.0,11000,2,8,2025-06-01 06:00:00,4.0
01-jun-2025 07:00,0,0.0,0,10.8,0,10.4,10.0,12.3,95,1007.5,2,6,2,250, , ,0.0,6000,13,7,2025-06-01 07:00:00,6.0
01-jun-2025 08:00,0,0.1,0,11.6,0,9.7,7.6,10.5,77,1008.3,2,13,2,290, , ,0.0,45000,999,1,2025-06-01 08:00:00,13.0
01-jun-2025 09:00,0,0.0,0,12.2,0,9.9,7.5,10.4,73,1009.1,2,16,2,290, , ,0.0,45000,29,8,2025-06-01 09:00:00,16.0
01-jun-2025 10:00,0,0.0,0,12.7,0,10.9,9.2,11.6,79,1009.7,2,11,2,280, , ,0.0,35000,25,7,2025-06-01 10:00:00,11.0
01-jun-2025 11:00,0,1.9,0,13.4,0,12.1,10.9,13.1,85,1010.6,2,13,2,290, , ,0.0,40000,50,7,2025-06-01 11:00:00,13.0
01-jun-2025 12:00,2,0.0,0,13.6,0,10.7,7.8,10.5,68,1011.4,2,16,2,300, , ,0.0,35000,44,7,2025-06-01 12:00:00,16.0
01-jun-2025 13:00,0,0.0,0,13.3,0,9.8,5.9,9.3,61,1012.3,2,17,2,300, , ,0.0,35000,49,5,2025-06-01 13:00:00,17.0
01-jun-2025 14:00,2,0.0,0,13.3,0,9.7,5.8,9.1,60,1013.0,2,18,2,310, , ,0.0,40000,41,7,2025-06-01 14:00:00,18.0
01-jun-2025 15:00,0,0.0,0,14.4,0,10.7,6.9,9.9,60,1013.7,2,17,2,300, , ,0.0,40000,30,7,2025-06-01 15:00:00,17.0
01-jun-2025 16:00,0,0.0,0,13.4,0,9.7,5.6,9.1,59,1014.4,2,18,2,310, , ,0.0,40000,50,6,2025-06-01 16:00:00,18.0
01-jun-2025 17:00,0,0.0,0,12.5,0,9.7,6.7,9.8,68,1015.0,2,16,2,310, , ,0.0,35000,39,8,2025-06-01 17:00:00,16.0
01-jun-2025 18:00,2,0.0,0,11.0,0,8.9,6.6,9.7,74,1016.1,2,16,2,320, , ,0.0,40000,46,7,2025-06-01 18:00:00,16.0
01-jun-2025 19:00,0,0.0,0,11.7,0,9.4,7.0,9.9,72,1016.5,2,12,2,320, , ,0.0,30000,42,7,2025-06-01 19:00:00,12.0
01-jun-2025 20:00,0,0.0,0,10.9,0,9.2,7.3,10.3,79,1017.2,2,10,2,310, , ,0.0,30000,41,5,2025-06-01 20:00:00,10.0
01-jun-2025 21:00,0,0.0,0,9.4,0,8.2,6.8,9.9,84,1018.1,2,11,2,300, , ,0.0,29000,999,1,2025-06-01 21:00:00,11.0
01-jun-2025 22:00,0,0.0,0,8.1,0,7.4,6.6,9.7,90,1018.8,2,7,2,300, , ,0.0,26000,999,0,2025-06-01 22:00:00,7.0
01-jun-2025 23:00,0,0.0,0,8.0,0,7.1,6.1,9.4,87,1018.9,2,7,2,270, , ,0.0,26000,999,0,2025-06-01 23:00:00,7.0
02-jun-2025 00:00,0,0.0,0,7.7,0,6.9,5.9,9.3,89,1019.0,2,8,2,270, , ,0.0,27000,999,1,2025-06-02 00:00:00,8.0
02-jun-2025 01:00,0,0.0,0,6.7,0,6.1,5.4,8.9,91,1018.8,2,6,2,260, , ,0.0,25000,999,0,2025-06-02 01:00:00,6.0
02-jun-2025 02:00,0,0.0,0,6.1,0,5.8,5.5,9.0,95,1018.6,2,5,2,230, , ,0.0,23000,999,0,2025-06-02 02:00:00,5.0
02-jun-2025 03:00,0,0.0,0,5.7,0,5.5,5.2,8.9,97,1018.8,2,4,2,230, , ,0.0,20000,42,6,2025-06-02 03:00:00,4.0
02-jun-2025 04:00,0,0.0,0,6.3,0,6.1,5.9,9.3,97,1018.4,2,5,2,210, , ,0.0,21000,45,7,2025-06-02 04:00:00,5.0
02-jun-2025 05:00,0,0.0,0,6.7,0,6.5,6.2,9.5,97,1018.0,2,5,2,220, , ,0.0,24000,999,3,2025-06-02 05:00:00,5.0
02-jun-2025 06:00,0,0.0,0,8.6,0,8.0,7.4,10.2,92,1017.4,2,6,2,200, , ,0.0,30000,43,8,2025-06-02 06:00:00,6.0
02-jun-2025 07:00,0,0.0,0,9.8,0,9.0,8.1,10.8,89,1016.9,2,6,2,190, , ,0.0,30000,999,0,2025-06-02 07:00:00,6.0
02-jun-2025 08:00,0,0.0,0,11.7,0,9.6,7.4,10.3,75,1016.2,2,10,2,210, , ,0.0,35000,999,1,2025-06-02 08:00:00,10.0
02-jun-2025 09:00,0,0.0,0,12.9,0,10.3,7.7,10.4,70,1014.8,2,12,2,200, , ,0.0,40000,33,7,2025-06-02 09:00:00,12.0
02-jun-2025 10:00,0,0.0,0,13.5,0,10.6,7.6,10.5,68,1013.5,2,14,2,200, , ,0.0,40000,999,3,2025-06-02 10:00:00,14.0
02-jun-2025 11:00,0,0.0,0,13.8,0,10.7,7.5,10.4,66,1012.1,2,14,2,200, , ,0.0,45000,45,7,2025-06-02 11:00:00,14.0
02-jun-2025 12:00,0,0.0,0,13.7,0,11.0,8.3,11.0,70,1011.0,2,20,2,200, , ,0.0,40000,45,7,2025-06-02 12:00:00,20.0
02-jun-2025 13:00,0,0.0,0,14.4,0,10.5,6.3,9.6,58,1009.2,2,21,2,200, , ,0.0,45000,48,7,2025-06-02 13:00:00,21.0
02-jun-2025 14:00,0,0.0,0,13.6,0,10.0,6.1,9.4,60,1007.2,2,22,2,200, , ,0.0,45000,170,8,2025-06-02 14:00:00,22.0
02-jun-2025 15:00,2,0.0,0,13.7,0,10.3,6.6,9.8,63,1005.1,2,23,2,190, , ,0.0,40000,44,7,2025-06-02 15:00:00,23.0
02-jun-2025 16:00,2,0.0,0,12.7,0,10.2,7.7,10.4,71,1003.5,2,25,2,190, , ,0.0,20000,50,8,2025-06-02 16:00:00,25.0
02-jun-2025 17:00,0,2.0,0,10.3,0,9.8,9.3,11.7,94,1002.0,2,22,2,190, , ,0.0,4500,24,8,2025-06-02 17:00:00,22.0
02-jun-2025 18:00,0,2.9,0,10.1,0,9.9,9.7,12.0,97,999.8,2,19,2,180, , ,0.0,5000,5,8,2025-06-02 18:00:00,19.0
02-jun-2025 19:00,0,2.3,0,10.4,0,10.3,10.1,12.4,99,998.6,2,19,2,190, , ,0.0,3100,3,8,2025-06-02 19:00:00,19.0
02-jun-2025 20:00,0,4.4,0,11.1,0,11.0,10.9,13.0,99,997.9,2,14,2,210, , ,0.0,8000,14,8,2025-06-02 20:00:00,14.0
02-jun-2025 21:00,0,1.2,0,11.4,0,11.3,11.2,13.3,99,997.8,2,10,2,200, , ,0.0,2600,4,8,2025-06-02 21:00:00,10.0
02-jun-2025 22:00,0,0.8,0,10.4,0,10.0,9.6,12.0,95,997.8,2,12,2,240, , ,0.0,16000,28,7,2025-06-02 22:00:00,12.0
02-jun-2025 23:00,0,0.0,0,9.5,0,8.9,8.2,10.9,92,997.8,2,12,2,260, , ,0.0,20000,999,3,2025-06-02 23:00:00,12.0
03-jun-2025 00:00,0,0.0,0,8.5,0,8.0,7.5,10.3,93,997.5,2,8,2,250, , ,0.0,16000,999,0,2025-06-03 00:00:00,8.0
03-jun-2025 01:00,0,0.0,0,8.6,0,8.3,7.9,10.7,96,997.6,2,10,2,240, , ,0.0,4200,36,8,2025-06-03 01:00:00,10.0
03-jun-2025 02:00,0,0.3,0,7.9,0,7.6,7.2,10.2,96,997.5,2,10,2,240, , ,0.0,27000,25,5,2025-06-03 02:00:00,10.0
03-jun-2025 03:00,0,0.0,0,8.0,0,7.6,7.2,10.1,94,997.3,2,11,2,240, , ,0.0,24000,41,5,2025-06-03 03:00:00,11.0
03-jun-2025 04:00,0,0.1,0,7.6,0,7.2,6.8,9.8,94,997.4,2,12,2,240, , ,0.0,28000,999,3,2025-06-03 04:00:00,12.0
03-jun-2025 05:00,0,2.0,0,8.3,0,8.0,7.6,10.5,96,997.4,2,9,2,230, , ,0.0,24000,50,7,2025-06-03 05:00:00,9.0
03-jun-2025 06:00,0,0.5,0,8.4,0,7.8,7.2,10.1,92,997.7,2,8,2,250, , ,0.0,7000,37,7,2025-06-03 06:00:00,8.0
03-jun-2025 07:00,0,0.2,0,9.3,0,8.7,8.0,10.8,92,998.0,2,9,2,250, , ,0.0,25000,31,8,2025-06-03 07:00:00,9.0
03-jun-2025 08:00,0,0.1,0,9.3,0,8.0,6.6,9.7,83,998.5,2,9,2,260, , ,0.0,30000,48,8,2025-06-03 08:00:00,9.0
03-jun-2025 09:00,0,0.1,0,10.6,0,9.2,7.7,10.5,82,998.9,2,12,2,260, , ,0.0,30000,50,7,2025-06-03 09:00:00,12.0
03-jun-2025 10:00,0,0.0,0,11.2,0,9.1,6.9,9.9,74,999.1,2,12,2,260, , ,0.0,20000,32,8,2025-06-03 10:00:00,12.0
03-jun-2025 11:00,0,0.1,0,10.1,0,8.7,7.2,10.1,82,1000.0,2,14,2,260, , ,0.0,28000,48,8,2025-06-03 11:00:00,14.0
03-jun-2025 12:00,0,0.0,0,11.9,0,8.6,4.8,8.5,61,1000.2,2,12,2,270, , ,0.0,30000,37,7,2025-06-03 12:00:00,12.0
03-jun-2025 13:00,0,0.0,0,11.1,0,8.4,5.1,8.9,67,1000.8,2,14,2,270, , ,0.0,29000,43,8,2025-06-03 13:00:00,14.0
03-jun-2025 14:00,0,0.0,0,12.3,0,9.2,5.6,9.2,64,1000.8,2,12,2,260, , ,0.0,25000,30,8,2025-06-03 14:00:00,12.0
03-jun-2025 15:00,0,0.0,0,9.4,0,8.1,6.7,9.8,83,1001.7,2,13,2,270, , ,0.0,11000,46,8,2025-06-03 15:00:00,13.0
03-jun-2025 16:00,0,0.0,0,11.0,0,8.9,6.6,9.7,74,1001.7,2,14,2,280, , ,0.0,35000,60,7,2025-06-03 16:00:00,14.0
03-jun-2025 17:00,0,0.0,0,10.1,0,8.2,6.0,9.3,76,1001.9,2,13,2,270, , ,0.0,30000,50,6,2025-06-03 17:00:00,13.0
03-jun-2025 18:00,0,0.0,0,10.2,0,8.0,5.4,9.0,72,1002.0,2,12,2,250, , ,0.0,35000,50,7,2025-06-03 18:00:00,12.0
03-jun-2025 19:00,0,0.0,0,10.1,0,8.1,5.8,9.2,74,1001.8,2,12,2,250, , ,0.0,30000,999,1,2025-06-03 19:00:00,12.0
03-jun-2025 20:00,0,0.0,0,9.2,0,7.6,5.7,9.2,79,1001.9,2,11,2,250, , ,0.0,27000,38,8,2025-06-03 20:00:00,11.0
03-jun-2025 21:00,0,0.0,0,8.8,0,7.3,5.6,9.0,80,1002.1,2,10,2,250, , ,0.0,23000,50,8,2025-06-03 21:00:00,10.0
03-jun-2025 22:00,0,0.0,0,7.3,0,6.2,4.7,8.6,84,1002.1,2,10,2,260, , ,0.0,24000,999,0,2025-06-03 22:00:00,10.0
03-jun-2025 23:00,0,0.0,0,6.5,0,5.9,5.1,8.8,91,1002.2,2,8,2,230, , ,0.0,22000,999,4,2025-06-03 23:00:00,8.0
04-jun-2025 00:00,0,0.0,0,6.6,0,5.7,4.4,8.4,87,1001.9,2,7,2,210, , ,0.0,26000,999,4,2025-06-04 00:00:00,7.0
04-jun-2025 01:00,0,0.0,0,6.0,0,5.2,4.1,8.2,88,1001.6,2,6,2,200, , ,0.0,25000,999,1,2025-06-04 01:00:00,6.0
04-jun-2025 02:00,0,0.0,0,6.5,0,5.5,4.2,8.2,85,1001.3,2,9,2,230, , ,0.0,25000,999,3,2025-06-04 02:00:00,9.0
04-jun-2025 03:00,0,0.0,0,6.2,0,5.3,4.0,8.2,86,1001.2,2,8,2,230, , ,0.0,27000,999,3,2025-06-04 03:00:00,8.0
04-jun-2025 04:00,0,0.0,0,6.8,0,6.0,4.9,8.7,88,1001.3,2,8,2,240, , ,0.0,26000,41,5,2025-06-04 04:00:00,8.0
04-jun-2025 05:00,0,0.0,0,6.7,0,6.0,5.0,8.8,90,1001.4,2,5,2,230, , ,0.0,17000,34,7,2025-06-04 05:00:00,5.0
04-jun-2025 06:00,0,0.3,0,7.1,0,6.3,5.4,8.9,88,1001.1,2,7,2,240, , ,0.0,26000,999,3,2025-06-04 06:00:00,7.0
04-jun-2025 07:00,0,0.0,0,9.2,0,7.9,6.3,9.6,83,1001.0,2,7,2,220, , ,0.0,30000,50,5,2025-06-04 07:00:00,7.0
04-jun-2025 08:00,0,0.0,0,11.0,0,9.0,6.8,9.9,75,1000.6,2,10,2,230, , ,0.0,30000,999,3,2025-06-04 08:00:00,10.0
04-jun-2025 09:00,0,0.0,0,11.3,0,8.3,4.7,8.5,64,1000.6,2,15,2,240, , ,0.0,35000,35,6,2025-06-04 09:00:00,15.0
04-jun-2025 10:00,0,0.0,0,12.8,0,8.6,3.5,7.8,53,1000.3,2,17,2,250, , ,0.0,45000,999,1,2025-06-04 10:00:00,17.0
04-jun-2025 11:00,0,0.0,0,12.5,0,8.5,3.5,7.9,55,1000.4,2,18,2,250, , ,0.0,40000,60,6,2025-06-04 11:00:00,18.0
04-jun-2025 12:00,0,0.0,0,12.4,0,9.0,5.1,8.8,61,1000.6,2,15,2,250, , ,0.0,35000,42,8,2025-06-04 12:00:00,15.0
04-jun-2025 13:00,0,0.0,0,13.2,0,9.7,5.7,9.2,61,1000.4,2,16,2,250, , ,0.0,40000,50,5,2025-06-04 13:00:00,16.0
04-jun-2025 14:00,0,0.0,0,14.0,0,9.3,3.6,8.0,50,1000.1,2,15,2,260, , ,0.0,50000,999,3,2025-06-04 14:00:00,15.0
04-jun-2025 15:00,0,0.0,0,13.3,0,9.6,5.4,9.0,59,1000.2,2,15,2,260, , ,0.0,40000,32,7,2025-06-04 15:00:00,15.0
04-jun-2025 16:00,0,0.0,0,13.4,0,9.4,4.9,8.6,56,999.9,2,14,2,260, , ,0.0,45000,38,6,2025-06-04 16:00:00,14.0
04-jun-2025 17:00,0,0.0,0,13.2,0,9.5,5.2,8.9,59,999.9,2,14,2,250, , ,0.0,45000,46,5,2025-06-04 17:00:00,14.0
04-jun-2025 18:00,0,0.0,0,12.0,0,9.3,6.3,9.5,68,999.9,2,14,2,260, , ,0.0,35000,47,7,2025-06-04 18:00:00,14.0
04-jun-2025 19:00,0,0.0,0,11.4,0,8.8,5.8,9.2,69,1000.0,2,13,2,250, , ,0.0,35000,999,1,2025-06-04 19:00:00,13.0
04-jun-2025 20:00,0,0.0,0,10.5,0,8.4,6.0,9.3,74,999.9,2,10,2,250, , ,0.0,30000,49,8,2025-06-04 20:00:00,10.0
04-jun-2025 21:00,0,0.0,0,10.0,0,8.1,5.9,9.3,76,999.9,2,8,2,230, , ,0.0,35000,42,8,2025-06-04 21:00:00,8.0
04-jun-2025 22:00,0,0.0,0,9.4,0,7.8,5.8,9.3,79,999.6,2,6,2,230, , ,0.0,30000,42,8,2025-06-04 22:00:00,6.0
04-jun-2025 23:00,0,0.0,0,9.2,0,7.7,6.0,9.3,80,999.2,2,5,2,210, , ,0.0,35000,24,8,2025-06-04 23:00:00,5.0
05-jun-2025 00:00,0,0.0,0,8.7,0,8.0,7.1,10.2,90,998.7,2,5,2,180, , ,0.0,22000,50,8,2025-06-05 00:00:00,5.0
05-jun-2025 01:00,0,0.8,0,8.7,0,8.6,8.4,11.1,99,998.2,2,6,2,180, , ,0.0,7000,2,8,2025-06-05 01:00:00,6.0
05-jun-2025 02:00,0,2.0,0,8.5,0,8.5,8.5,11.1,100,997.6,2,7,2,170, , ,0.0,300,17,7,2025-06-05 02:00:00,7.0
05-jun-2025 03:00,0,0.6,0,8.6,0,8.6,8.6,11.2,100,997.0,2,6,2,170, , ,0.0,200,2,8,2025-06-05 03:00:00,6.0
05-jun-2025 04:00,2,0.0,0,8.5,0,8.5,8.4,11.1,100,996.7,2,5,2,170, , ,0.0,200,1,8,2025-06-05 04:00:00,5.0
05-jun-2025 05:00,3,0.0,0,8.5,0,8.5,8.5,11.1,100,996.9,2,3,2,160, , ,0.0,200,0,8,2025-06-05 05:00:00,3.0
05-jun-2025 06:00,3,0.0,0,8.9,0,8.9,8.9,11.4,100,997.3,2,1,2,230, , ,0.0,400,2,8,2025-06-05 06:00:00,1.0
05-jun-2025 07:00,0,0.8,0,8.8,0,8.8,8.7,11.3,100,997.7,2,3,2,300, , ,0.0,3500,2,7,2025-06-05 07:00:00,3.0
05-jun-2025 08:00,0,0.3,0,9.6,0,9.2,8.8,11.3,95,998.2,2,7,2,310, , ,0.0,40000,35,7,2025-06-05 08:00:00,7.0
05-jun-2025 09:00,0,0.0,0,11.3,0,9.9,8.4,11.1,83,998.5,2,9,2,300, , ,0.0,45000,44,7,2025-06-05 09:00:00,9.0
05-jun-2025 10:00,0,0.0,0,11.8,0,9.8,7.7,10.5,76,998.8,2,8,2,300, , ,0.0,50000,26,8,2025-06-05 10:00:00,8.0
05-jun-2025 11:00,0,0.0,0,11.3,0,9.7,8.0,10.7,80,999.2,2,11,2,280, , ,0.0,19000,48,8,2025-06-05 11:00:00,11.0
05-jun-2025 12:00,0,0.0,0,13.5,0,9.9,6.0,9.3,60,999.1,2,11,2,280, , ,0.0,40000,60,7,2025-06-05 12:00:00,11.0
05-jun-2025 13:00,0,0.0,0,12.7,0,9.6,6.1,9.5,65,999.3,2,9,2,280, , ,0.0,55000,32,8,2025-06-05 13:00:00,9.0
05-jun-2025 14:00,0,0.0,0,13.0,0,9.9,6.5,9.7,65,999.5,2,11,2,280, , ,0.0,55000,36,5,2025-06-05 14:00:00,11.0
05-jun-2025 15:00,0,0.0,0,13.0,0,9.9,6.5,9.7,65,999.8,2,10,2,280, , ,0.0,55000,36,8,2025-06-05 15:00:00,10.0
05-jun-2025 16:00,0,0.0,0,12.3,0,9.4,6.2,9.5,66,999.9,2,9,2,280, , ,0.0,50000,48,8,2025-06-05 16:00:00,9.0
05-jun-2025 17:00,0,0.0,0,12.6,0,9.6,6.3,9.5,65,1000.1,2,11,2,260, , ,0.0,50000,40,8,2025-06-05 17:00:00,11.0
05-jun-2025 18:00,0,0.0,0,11.8,0,8.9,5.5,9.1,66,1000.3,2,9,2,260, , ,0.0,45000,130,8,2025-06-05 18:00:00,9.0
05-jun-2025 19:00,0,0.0,0,11.2,0,8.4,5.2,8.8,66,1000.4,2,11,2,280, , ,0.0,45000,28,8,2025-06-05 19:00:00,11.0
05-jun-2025 20:00,0,0.0,0,10.1,0,8.0,5.5,9.0,73,1000.8,2,9,2,260, , ,0.0,40000,35,8,2025-06-05 20:00:00,9.0
05-jun-2025 21:00,0,0.0,0,9.0,0,7.4,5.4,9.0,79,1001.5,2,7,2,260, , ,0.0,40000,130,8,2025-06-05 21:00:00,7.0
05-jun-2025 22:00,0,0.0,0,7.3,0,6.2,4.7,8.6,84,1001.8,2,5,2,250, , ,0.0,35000,999,1,2025-06-05 22:00:00,5.0
05-jun-2025 23:00,0,0.0,0,6.9,0,6.3,5.5,9.1,91,1002.1,2,7,2,250, , ,0.0,40000,999,1,2025-06-05 23:00:00,7.0
06-jun-2025 00:00,0,0.0,0,6.9,0,6.3,5.6,9.1,91,1002.0,2,5,2,240, , ,0.0,35000,46,8,2025-06-06 00:00:00,5.0
06-jun-2025 01:00,0,1.1,0,7.2,0,6.9,6.6,9.7,96,1002.0,2,7,2,220, , ,0.0,3100,33,8,2025-06-06 01:00:00,7.0
06-jun-2025 02:00,0,0.4,0,6.3,0,6.1,5.9,9.3,97,1002.1,2,5,2,220, , ,0.0,30000,999,1,2025-06-06 02:00:00,5.0
06-jun-2025 03:00,0,0.0,0,6.3,0,6.2,6.1,9.4,98,1002.2,2,4,2,230, , ,0.0,25000,50,6,2025-06-06 03:00:00,4.0
06-jun-2025 04:00,0,0.1,0,5.8,0,5.7,5.5,9.1,98,1002.5,2,5,2,250, , ,0.0,29000,999,1,2025-06-06 04:00:00,5.0
06-jun-2025 05:00,0,0.0,0,6.1,0,5.9,5.7,9.1,97,1002.9,2,6,2,250, , ,0.0,35000,999,0,2025-06-06 05:00:00,6.0
06-jun-2025 06:00,0,0.0,0,7.3,0,7.0,6.7,9.8,96,1003.1,2,5,2,260, , ,0.0,40000,999,0,2025-06-06 06:00:00,5.0
06-jun-2025 07:00,0,0.0,0,9.4,0,8.4,7.3,10.2,87,1003.7,2,6,2,260, , ,0.0,50000,999,0,2025-06-06 07:00:00,6.0
06-jun-2025 08:00,0,0.0,0,11.0,0,9.3,7.5,10.3,79,1004.1,2,7,2,260, , ,0.0,55000,999,3,2025-06-06 08:00:00,7.0
06-jun-2025 09:00,0,0.0,0,11.2,0,9.5,7.7,10.5,79,1004.4,2,7,2,260, , ,0.0,45000,47,7,2025-06-06 09:00:00,7.0
06-jun-2025 10:00,0,0.0,0,12.8,0,9.8,6.6,9.7,66,1004.3,2,9,2,260, , ,0.0,40000,999,3,2025-06-06 10:00:00,9.0
06-jun-2025 11:00,0,0.0,0,13.8,0,10.2,6.2,9.6,61,1004.2,2,8,2,250, , ,0.0,45000,35,5,2025-06-06 11:00:00,8.0
06-jun-2025 12:00,0,0.0,0,13.0,0,9.7,6.1,9.4,63,1004.5,2,10,2,250, , ,0.0,35000,50,7,2025-06-06 12:00:00,10.0
06-jun-2025 13:00,0,0.0,0,13.0,0,9.9,6.6,9.7,65,1004.6,2,12,2,240, , ,0.0,45000,50,8,2025-06-06 13:00:00,12.0
06-jun-2025 14:00,0,0.0,0,13.9,0,10.1,6.0,9.3,59,1004.3,2,9,2,240, , ,0.0,50000,50,7,2025-06-06 14:00:00,9.0
06-jun-2025 15:00,0,0.0,0,14.0,0,10.5,6.8,9.9,62,1004.2,2,9,2,250, , ,0.0,50000,45,8,2025-06-06 15:00:00,9.0
06-jun-2025 16:00,0,0.0,0,13.7,0,10.2,6.5,9.6,62,1004.1,2,10,2,250, , ,0.0,55000,50,8,2025-06-06 16:00:00,10.0
06-jun-2025 17:00,0,0.0,0,13.0,0,10.0,6.9,9.9,66,1004.0,2,11,2,260, , ,0.0,55000,50,7,2025-06-06 17:00:00,11.0
06-jun-2025 18:00,0,0.0,0,12.0,0,9.6,7.0,10.0,72,1003.9,2,10,2,250, , ,0.0,55000,80,8,2025-06-06 18:00:00,10.0
06-jun-2025 19:00,0,0.0,0,11.4,0,9.6,7.6,10.5,78,1003.9,2,9,2,250, , ,0.0,45000,49,8,2025-06-06 19:00:00,9.0
06-jun-2025 20:00,0,0.0,0,10.6,0,8.9,7.1,10.0,79,1003.9,2,8,2,260, , ,0.0,30000,45,8,2025-06-06 20:00:00,8.0
06-jun-2025 21:00,0,0.0,0,9.6,0,8.4,7.0,10.1,84,1004.0,2,5,2,250, , ,0.0,40000,120,8,2025-06-06 21:00:00,5.0
06-jun-2025 22:00,0,0.0,0,8.9,0,8.2,7.4,10.3,90,1004.2,2,4,2,240, , ,0.0,16000,100,8,2025-06-06 22:00:00,4.0
06-jun-2025 23:00,0,0.2,0,8.7,0,8.4,8.0,10.8,96,1004.1,2,5,2,230, , ,0.0,15000,25,8,2025-06-06 23:00:00,5.0
07-jun-2025 00:00,0,0.6,0,8.5,0,8.3,8.1,10.8,97,1003.8,2,5,2,230, , ,0.0,12000,36,8,2025-06-07 00:00:00,5.0
07-jun-2025 01:00,0,0.5,0,8.2,0,8.1,7.9,10.7,99,1003.6,2,6,2,230, , ,0.0,12000,50,8,2025-06-07 01:00:00,6.0
07-jun-2025 02:00,0,0.3,0,8.0,0,8.0,7.9,10.7,100,1003.4,2,5,2,230, , ,0.0,15000,50,8,2025-06-07 02:00:00,5.0
07-jun-2025 03:00,0,0.2,0,7.9,0,7.9,7.9,10.6,100,1003.3,2,5,2,230, , ,0.0,17000,2,8,2025-06-07 03:00:00,5.0
07-jun-2025 04:00,2,0.0,0,7.9,0,7.9,7.9,10.6,100,1003.3,2,4,2,250, , ,0.0,3300,2,7,2025-06-07 04:00:00,4.0
07-jun-2025 05:00,2,0.0,0,7.9,0,7.9,7.8,10.6,100,1003.4,2,5,2,260, , ,0.0,26000,60,8,2025-06-07 05:00:00,5.0
07-jun-2025 06:00,0,0.1,0,8.2,0,8.1,7.9,10.7,99,1003.8,2,5,2,270, , ,0.0,40000,50,8,2025-06-07 06:00:00,5.0
07-jun-2025 07:00,0,0.0,0,8.6,0,8.3,7.9,10.7,96,1004.3,2,7,2,290, , ,0.0,35000,33,8,2025-06-07 07:00:00,7.0
07-jun-2025 08:00,0,0.0,0,9.4,0,8.7,7.9,10.7,91,1004.7,2,8,2,290, , ,0.0,50000,80,7,2025-06-07 08:00:00,8.0
07-jun-2025 09:00,0,0.0,0,10.7,0,9.2,7.6,10.4,81,1005.0,2,9,2,290, , ,0.0,55000,37,8,2025-06-07 09:00:00,9.0
07-jun-2025 10:00,0,0.5,0,9.2,0,8.5,7.7,10.5,91,1005.8,2,11,2,300, , ,0.0,7000,29,7,2025-06-07 10:00:00,11.0
07-jun-2025 11:00,0,0.2,0,10.7,0,9.6,8.4,11.1,86,1006.3,2,10,2,310, , ,0.0,45000,50,7,2025-06-07 11:00:00,10.0
07-jun-2025 12:00,0,0.3,0,10.2,0,9.2,8.2,10.8,87,1007.2,2,11,2,330, , ,0.0,28000,35,8,2025-06-07 12:00:00,11.0
07-jun-2025 13:00,0,0.0,0,11.4,0,8.9,6.0,9.4,70,1007.3,2,10,2,340, , ,0.0,35000,24,7,2025-06-07 13:00:00,10.0
07-jun-2025 14:00,0,0.0,0,12.3,0,9.0,5.3,8.8,62,1008.0,2,13,2,340, , ,0.0,60000,999,4,2025-06-07 14:00:00,13.0
07-jun-2025 15:00,2,0.0,0,12.6,0,8.9,4.6,8.4,58,1008.6,2,14,2,330, , ,0.0,55000,31,7,2025-06-07 15:00:00,14.0
07-jun-2025 16:00,0,0.0,0,11.9,0,8.4,4.1,8.2,59,1009.3,2,13,2,330, , ,0.0,55000,999,4,2025-06-07 16:00:00,13.0
07-jun-2025 17:00,0,0.0,0,11.9,0,8.5,4.3,8.4,60,1010.0,2,13,2,340, , ,0.0,55000,999,3,2025-06-07 17:00:00,13.0
07-jun-2025 18:00,0,0.0,0,11.6,0,7.8,2.8,7.5,55,1010.5,2,12,2,330, , ,0.0,60000,999,1,2025-06-07 18:00:00,12.0
07-jun-2025 19:00,0,0.0,0,10.5,0,8.0,4.9,8.7,69,1011.3,2,11,2,320, , ,0.0,55000,999,1,2025-06-07 19:00:00,11.0
07-jun-2025 20:00,0,0.0,0,9.5,0,7.6,5.3,8.9,75,1011.9,2,8,2,320, , ,0.0,50000,999,0,2025-06-07 20:00:00,8.0
07-jun-2025 21:00,0,0.0,0,8.0,0,6.0,3.4,7.7,72,1012.9,2,7,2,300, , ,0.0,50000,999,0,2025-06-07 21:00:00,7.0
